type_vehicle,idx_vehicle,id_item,x_origin,y_origin,z_origin,orient
V0,9,I1218,4400.0,0.0,0.0,1
V0,9,I1223,5600.0,0.0,0.0,0
V0,9,I1228,6800.0,0.0,0.0,1
V0,9,I1243,8000.0,0.0,0.0,1
V0,9,I1285,9200.0,0.0,0.0,1
V0,9,I1291,10400.0,0.0,0.0,1
V0,9,I1294,11600.0,0.0,0.0,1
V0,9,I1296,12800.0,0.0,0.0,1
V0,9,I1297,0.0,0.0,1350.0,0
V0,9,I0000,1600.0,0.0,1350.0,0
V0,9,I0059,0.0,1200.0,1350.0,0
V0,9,I0111,3200.0,0.0,1350.0,0
V0,9,I0149,1600.0,1200.0,1350.0,0
V0,9,I0176,4800.0,0.0,1350.0,0
V0,9,I0191,6400.0,0.0,1350.0,0
V0,9,I0381,7600.0,0.0,1350.0,0
V0,9,I0393,8800.0,0.0,1350.0,0
V0,9,I0463,10400.0,0.0,1350.0,0
V0,9,I0482,12000.0,0.0,1350.0,0
V0,9,I0399,3200.0,1600.0,0.0,2
V0,9,I0986,5100.0,1600.0,0.0,0
V0,9,I0703,5880.0,1600.0,0.0,0
V0,9,I0530,6660.0,1600.0,0.0,0
V0,9,I0070,7440.0,1600.0,0.0,0
V0,9,I0427,8220.0,1600.0,0.0,0
V0,9,I0919,9000.0,1600.0,0.0,0
V0,9,I0010,9780.0,1600.0,0.0,0
V0,9,I0354,10560.0,1600.0,0.0,0
V0,9,I0998,11340.0,1600.0,0.0,0
V0,9,I0492,12120.0,1600.0,0.0,0
V0,10,I0522,0.0,0.0,0.0,0
V0,10,I0528,1600.0,0.0,0.0,0
V0,10,I0562,0.0,1200.0,0.0,0
V0,10,I0580,1600.0,1200.0,0.0,0
V0,10,I0590,3200.0,0.0,0.0,1
V0,10,I0615,4400.0,0.0,0.0,1
V0,10,I0634,5600.0,0.0,0.0,1
V0,10,I0647,6800.0,0.0,0.0,1
V0,10,I0959,8000.0,0.0,0.0,1
V0,10,I1086,9200.0,0.0,0.0,1
V0,10,I1169,10400.0,0.0,0.0,1
V0,10,I1195,11600.0,0.0,0.0,1
V0,10,I1200,12800.0,0.0,0.0,1
V0,10,I1220,0.0,0.0,1350.0,0
V0,10,I1240,1600.0,0.0,1350.0,0
V0,10,I0001,0.0,1200.0,1350.0,0
V0,10,I0003,3200.0,0.0,1350.0,0
V0,10,I0007,1400.0,1200.0,1350.0,0
V0,10,I0008,4600.0,0.0,1350.0,0
V0,10,I0015,6000.0,0.0,1350.0,0
V0,10,I0019,7400.0,0.0,1350.0,0
V0,10,I0027,8800.0,0.0,1350.0,0
V0,10,I0033,10200.0,0.0,1350.0,0
V0,10,I0038,11600.0,0.0,1350.0,0
V0,10,I0559,13000.0,0.0,1350.0,1
V0,10,I1273,3200.0,1600.0,0.0,0
V0,10,I0370,3980.0,1600.0,0.0,0
V0,10,I0935,4760.0,1600.0,0.0,0
V0,10,I0553,5540.0,1600.0,0.0,0
V0,10,I0367,6320.0,1600.0,0.0,0
V0,10,I0721,7100.0,1600.0,0.0,0
V0,10,I0331,7880.0,1600.0,0.0,0
V0,10,I0762,8660.0,1600.0,0.0,0
V0,10,I1213,9440.0,1600.0,0.0,0
V0,10,I0177,10220.0,1600.0,0.0,0
V0,10,I0768,11000.0,1600.0,0.0,0
V0,10,I0273,11780.0,1600.0,0.0,0
V0,10,I1184,12560.0,1600.0,0.0,0
V0,11,I0039,0.0,0.0,0.0,0
V0,11,I0040,1400.0,0.0,0.0,0
V0,11,I0041,0.0,1200.0,0.0,0
V0,11,I0056,1400.0,1200.0,0.0,0
V0,11,I0058,2800.0,0.0,0.0,0
V0,11,I0061,2800.0,1200.0,0.0,0
V0,11,I0063,4200.0,0.0,0.0,0
V0,11,I0071,4200.0,1200.0,0.0,0
V0,11,I0072,5600.0,0.0,0.0,0
V0,11,I0073,5600.0,1200.0,0.0,0
V0,11,I0086,7000.0,0.0,0.0,0
V0,11,I0089,7000.0,1200.0,0.0,0
V0,11,I0090,8400.0,0.0,0.0,0
V0,11,I0099,8400.0,1200.0,0.0,0
V0,11,I0102,9800.0,0.0,0.0,0
V0,11,I0107,9800.0,1200.0,0.0,0
V0,11,I0113,11200.0,0.0,0.0,0
V0,11,I0115,11200.0,1200.0,0.0,0
V0,11,I0117,12600.0,0.0,0.0,0
V0,11,I0120,12600.0,1200.0,0.0,0
V0,11,I0395,0.0,0.0,1450.0,0
V0,11,I0396,1400.0,0.0,1450.0,0
V0,11,I0423,2800.0,0.0,1450.0,0
V0,11,I0434,0.0,1225.0,1450.0,2
V0,11,I0436,1400.0,1225.0,1450.0,2
V0,11,I0441,4200.0,0.0,1450.0,0
V0,11,I0450,2800.0,1225.0,1450.0,2
V0,11,I0453,5600.0,0.0,1450.0,0
V0,11,I0486,4200.0,1225.0,1450.0,2
V0,11,I0497,7000.0,0.0,1450.0,0
V0,11,I0502,5600.0,1225.0,1450.0,2
V0,11,I0511,8400.0,0.0,1450.0,0
V0,11,I0545,7000.0,1225.0,1450.0,2
V0,11,I0588,9800.0,0.0,1450.0,0
V0,11,I0601,8400.0,1225.0,1450.0,2
V0,11,I0628,11200.0,0.0,1450.0,0
V0,11,I0662,9800.0,1225.0,1450.0,2
V0,11,I0693,12600.0,0.0,1450.0,0
V0,11,I0711,11200.0,1225.0,1450.0,2
V0,11,I0712,12600.0,1225.0,1450.0,2
V0,12,I0122,0.0,0.0,0.0,0
V0,12,I0132,1400.0,0.0,0.0,0
V0,12,I0134,0.0,1200.0,0.0,0
V0,12,I0139,1400.0,1200.0,0.0,0
V0,12,I0143,2800.0,0.0,0.0,0
V0,12,I0147,2800.0,1200.0,0.0,0
V0,12,I0148,4200.0,0.0,0.0,0
V0,12,I0152,4200.0,1200.0,0.0,0
V0,12,I0154,5600.0,0.0,0.0,0
V0,12,I0155,5600.0,1200.0,0.0,0
V0,12,I0162,7000.0,0.0,0.0,0
V0,12,I0169,7000.0,1200.0,0.0,0
V0,12,I0189,8400.0,0.0,0.0,0
V0,12,I0195,8400.0,1200.0,0.0,0
V0,12,I0210,9800.0,0.0,0.0,0
V0,12,I0213,9800.0,1200.0,0.0,0
V0,12,I0224,11200.0,0.0,0.0,0
V0,12,I0227,11200.0,1200.0,0.0,0
V0,12,I0229,12600.0,0.0,0.0,0
V0,12,I0234,12600.0,1200.0,0.0,0
V0,12,I0716,0.0,0.0,1450.0,0
V0,12,I0719,1400.0,0.0,1450.0,0
V0,12,I0746,2800.0,0.0,1450.0,0
V0,12,I0750,0.0,1225.0,1450.0,2
V0,12,I0751,1400.0,1225.0,1450.0,2
V0,12,I0753,4200.0,0.0,1450.0,0
V0,12,I0784,2800.0,1225.0,1450.0,2
V0,12,I0805,5600.0,0.0,1450.0,0
V0,12,I0829,4200.0,1225.0,1450.0,2
V0,12,I0834,7000.0,0.0,1450.0,0
V0,12,I0840,5600.0,1225.0,1450.0,2
V0,12,I0860,8400.0,0.0,1450.0,0
V0,12,I0881,7000.0,1225.0,1450.0,2
V0,12,I0894,9800.0,0.0,1450.0,0
V0,12,I0896,8400.0,1225.0,1450.0,2
V0,12,I0927,11200.0,0.0,1450.0,0
V0,12,I0949,9800.0,1225.0,1450.0,2
V0,12,I0967,12600.0,0.0,1450.0,0
V0,12,I0968,11200.0,1225.0,1450.0,2
V0,12,I0975,12600.0,1225.0,1450.0,2
V0,13,I0235,0.0,0.0,0.0,0
V0,13,I0239,1400.0,0.0,0.0,0
V0,13,I0248,0.0,1200.0,0.0,0
V0,13,I0249,1400.0,1200.0,0.0,0
V0,13,I0258,2800.0,0.0,0.0,0
V0,13,I0264,2800.0,1200.0,0.0,0
V0,13,I0265,4200.0,0.0,0.0,0
V0,13,I0280,4200.0,1200.0,0.0,0
V0,13,I0294,5600.0,0.0,0.0,0
V0,13,I0296,5600.0,1200.0,0.0,0
V0,13,I0299,7000.0,0.0,0.0,0
V0,13,I0303,7000.0,1200.0,0.0,0
V0,13,I0304,8400.0,0.0,0.0,0
V0,13,I0306,8400.0,1200.0,0.0,0
V0,13,I0320,9800.0,0.0,0.0,0
V0,13,I0328,9800.0,1200.0,0.0,0
